Object_ID, Length, Assignment
SRR7497167.492678,2927,NA
SRR7497167.492679,3670,NA
SRR7497167.492680,6898,NA
SRR7497167.492681,516,NA
SRR7497167.492682,8807,NA
SRR7497167.492683,3662,NA
SRR7497167.492684,7752,NA
SRR7497167.492685,6997,NA
SRR7497167.492686,7025,NA
SRR7497167.492687,4841,NA
SRR7497167.492688,424,NA
SRR7497167.492689,3142,NA
SRR7497167.492690,9359,NA
SRR7497167.492691,1167,NA
SRR7497167.492692,2157,NA
SRR7497167.492693,1346,NA
SRR7497167.492694,1843,NA
SRR7497167.492695,571,NA
SRR7497167.492696,2010,NA
SRR7497167.492697,873,NA
SRR7497167.492698,7084,NA
SRR7497167.492699,3326,NA
SRR7497167.492700,8226,NA
SRR7497167.492701,5192,NA
SRR7497167.492702,766,NA
SRR7497167.492703,3475,5501
SRR7497167.492704,6670,562
SRR7497167.492705,3687,NA
SRR7497167.492706,1092,NA
SRR7497167.492707,2969,NA
SRR7497167.492708,7446,NA
SRR7497167.492709,5990,NA
SRR7497167.492710,1677,NA
SRR7497167.492711,4366,NA
SRR7497167.492712,2907,NA
SRR7497167.492713,2172,NA
SRR7497167.492714,1296,NA
SRR7497167.492715,5814,NA
SRR7497167.492716,7614,5833
SRR7497167.492717,15841,470
SRR7497167.492718,3876,NA
SRR7497167.492719,2316,NA
SRR7497167.492720,3661,5833
SRR7497167.492721,7442,NA
SRR7497167.492722,9452,5833
SRR7497167.492723,2903,NA
SRR7497167.492724,4614,NA
SRR7497167.492725,1022,NA
SRR7497167.492726,3411,NA
SRR7497167.492727,381,NA
SRR7497167.492728,6976,NA
SRR7497167.492729,11570,NA
SRR7497167.492730,1532,NA
SRR7497167.492731,2811,NA
SRR7497167.492732,8426,NA
SRR7497167.492733,5728,NA
SRR7497167.492734,5698,NA
SRR7497167.492735,7127,NA
SRR7497167.492736,994,NA
SRR7497167.492737,10706,NA
SRR7497167.492738,7846,NA
SRR7497167.492739,890,NA
SRR7497167.492740,3033,NA
SRR7497167.492741,2823,NA
SRR7497167.492742,1102,NA
SRR7497167.492743,4460,NA
SRR7497167.492744,5316,NA
SRR7497167.492745,2905,NA
SRR7497167.492746,5261,NA
SRR7497167.492747,1444,NA
SRR7497167.492748,1778,NA
SRR7497167.492749,12479,NA
SRR7497167.492750,419,NA
SRR7497167.492751,1682,NA
SRR7497167.492752,1467,NA
SRR7497167.492753,7413,NA
SRR7497167.492754,3595,NA
SRR7497167.492755,1780,NA
SRR7497167.492756,727,NA
SRR7497167.492757,952,NA
SRR7497167.492758,8641,NA
SRR7497167.492759,7051,NA
SRR7497167.492760,541,NA
SRR7497167.492761,410,NA
SRR7497167.492762,4737,NA
SRR7497167.492763,3839,NA
SRR7497167.492764,8665,NA
SRR7497167.492765,7914,NA
SRR7497167.492766,12792,NA
SRR7497167.492767,4011,NA
SRR7497167.492768,1348,NA
SRR7497167.492769,650,NA
SRR7497167.492770,924,NA
SRR7497167.492771,10114,5501
SRR7497167.492772,1228,NA
SRR7497167.492773,4052,NA
SRR7497167.492774,2619,NA
SRR7497167.492775,3527,NA
SRR7497167.492776,3735,NA
SRR7497167.492777,786,NA
SRR7497167.492778,5792,NA
SRR7497167.492779,2589,NA
SRR7497167.492780,2301,NA
SRR7497167.492781,2775,NA
SRR7497167.492782,533,NA
SRR7497167.492783,6004,NA
SRR7497167.492784,408,NA
SRR7497167.492785,2642,NA
SRR7497167.492786,757,NA
SRR7497167.492787,3156,NA
SRR7497167.492788,11183,5833
SRR7497167.492789,737,NA
SRR7497167.492790,819,NA
SRR7497167.492791,982,NA
SRR7497167.492792,5439,NA
SRR7497167.492793,354,NA
SRR7497167.492794,8677,NA
SRR7497167.492795,5599,NA
SRR7497167.492796,9819,NA
SRR7497167.492797,8555,NA
SRR7497167.492798,2582,NA
SRR7497167.492799,1091,NA
SRR7497167.492800,2915,NA
SRR7497167.492801,976,NA
SRR7497167.492802,9480,NA
SRR7497167.492803,4171,NA
SRR7497167.492804,991,NA
SRR7497167.492805,7269,562
SRR7497167.492806,673,NA
SRR7497167.492807,1018,NA
SRR7497167.492808,917,NA
SRR7497167.492809,699,NA
SRR7497167.492810,4807,NA
SRR7497167.492811,4826,NA
SRR7497167.492812,805,NA
SRR7497167.492813,2562,NA
SRR7497167.492814,7853,NA
SRR7497167.492815,2141,NA
SRR7497167.492816,9741,NA
SRR7497167.492817,2715,NA
SRR7497167.492818,2483,NA
SRR7497167.492819,823,NA
SRR7497167.492820,2108,NA
SRR7497167.492821,7258,NA
SRR7497167.492822,2313,NA
SRR7497167.492823,544,NA
SRR7497167.492824,3286,NA
SRR7497167.492825,1756,NA
SRR7497167.492826,868,NA
SRR7497167.492827,7180,NA
SRR7497167.492828,6278,NA
SRR7497167.492829,8074,NA
SRR7497167.492830,2286,NA
SRR7497167.492831,2775,NA
SRR7497167.492832,2681,NA
SRR7497167.492833,8902,NA
SRR7497167.492834,4277,NA
SRR7497167.492835,4274,NA
SRR7497167.492836,5584,NA
SRR7497167.492837,4094,5501
SRR7497167.492838,4247,NA
SRR7497167.492839,2124,NA
SRR7497167.492840,2274,NA
SRR7497167.492841,8266,5501
SRR7497167.492842,5080,NA
SRR7497167.492843,7942,NA
SRR7497167.492844,6457,NA
SRR7497167.492845,1456,NA
SRR7497167.492846,2269,NA
SRR7497167.492847,551,NA
SRR7497167.492848,7331,NA
SRR7497167.492849,2374,NA
SRR7497167.492850,11106,5501
SRR7497167.492851,8782,NA
SRR7497167.492852,1036,NA
SRR7497167.492853,8160,NA
SRR7497167.492854,1669,NA
SRR7497167.492855,1675,NA
SRR7497167.492856,4403,NA
SRR7497167.492857,6334,NA
SRR7497167.492858,466,NA
SRR7497167.492859,6531,1280
SRR7497167.492860,1529,NA
SRR7497167.492861,6152,NA
SRR7497167.492862,8035,NA
SRR7497167.492863,984,NA
SRR7497167.492864,5010,NA
SRR7497167.492865,1633,NA
SRR7497167.492866,3271,NA
SRR7497167.492867,3600,NA
SRR7497167.492868,3462,NA
SRR7497167.492869,823,NA
SRR7497167.492870,4529,NA
SRR7497167.492871,4406,5501
SRR7497167.492872,1994,NA
SRR7497167.492873,12323,1773
SRR7497167.492874,1398,NA
SRR7497167.492875,1996,NA
SRR7497167.492876,3887,NA
SRR7497167.492877,533,NA
SRR7497167.492878,5737,NA
SRR7497167.492879,3307,NA
SRR7497167.492880,1762,NA
SRR7497167.492881,9238,NA
SRR7497167.492882,6591,NA
SRR7497167.492883,1649,NA
SRR7497167.492884,10225,NA
SRR7497167.492885,1288,NA
SRR7497167.492886,1394,NA
SRR7497167.492887,7895,NA
SRR7497167.492888,327,NA
SRR7497167.492889,2568,NA
SRR7497167.492890,4606,NA
SRR7497167.492891,470,NA
SRR7497167.492892,2969,NA
SRR7497167.492893,8495,NA
SRR7497167.492894,3865,NA
SRR7497167.492895,1484,NA
SRR7497167.492896,1371,NA
SRR7497167.492897,6740,NA
SRR7497167.492898,2720,NA
SRR7497167.492899,3379,NA
SRR7497167.492900,5213,NA
SRR7497167.492901,1658,NA
SRR7497167.492902,3084,NA
SRR7497167.492903,4615,NA
SRR7497167.492904,5052,NA
SRR7497167.492905,2784,NA
SRR7497167.492906,5657,NA
SRR7497167.492907,3725,NA
SRR7497167.492908,9583,NA
SRR7497167.492909,6467,NA
SRR7497167.492910,1449,NA
SRR7497167.492911,1275,NA
SRR7497167.492912,5545,5501
SRR7497167.492913,7856,NA
SRR7497167.492914,4795,NA
SRR7497167.492915,1623,NA
SRR7497167.492916,4603,NA
SRR7497167.492917,923,NA
SRR7497167.492918,6248,NA
SRR7497167.492919,6072,NA
SRR7497167.492920,977,NA
SRR7497167.492921,496,NA
SRR7497167.492922,3802,NA
SRR7497167.492923,6288,NA
SRR7497167.492924,8419,NA
SRR7497167.492925,5855,5833
SRR7497167.492926,3691,NA
SRR7497167.492927,1535,NA
SRR7497167.492928,1526,NA
SRR7497167.492929,4260,NA
SRR7497167.492930,2435,NA
SRR7497167.492931,1940,NA
SRR7497167.492932,2608,NA
SRR7497167.492933,985,NA
SRR7497167.492934,3518,NA
SRR7497167.492935,5938,NA
SRR7497167.492936,2362,NA
SRR7497167.492937,4574,NA
SRR7497167.492938,4632,NA
SRR7497167.492939,1492,NA
SRR7497167.492940,6211,NA
SRR7497167.492941,393,NA
SRR7497167.492942,8016,NA
SRR7497167.492943,7126,NA
SRR7497167.492944,2336,NA
SRR7497167.492945,953,NA
SRR7497167.492946,1936,NA
SRR7497167.492947,3020,NA
SRR7497167.492948,7873,NA
SRR7497167.492949,1189,NA
SRR7497167.492950,4687,NA
SRR7497167.492951,8666,5833
SRR7497167.492952,8397,NA
SRR7497167.492953,4522,NA
SRR7497167.492954,4088,NA
SRR7497167.492955,5176,NA
SRR7497167.492956,6780,NA
SRR7497167.492957,5039,NA
SRR7497167.492958,3154,NA
SRR7497167.492959,1979,NA
SRR7497167.492960,2698,NA
SRR7497167.492961,2399,NA
SRR7497167.492962,3983,5501
SRR7497167.492963,6175,NA
SRR7497167.492964,3571,NA
SRR7497167.492965,5352,NA
SRR7497167.492966,6500,NA
SRR7497167.492967,895,NA
SRR7497167.492968,1978,NA
SRR7497167.492969,2525,NA
SRR7497167.492970,2467,NA
SRR7497167.492971,7723,NA
SRR7497167.492972,1849,NA
SRR7497167.492973,587,NA
SRR7497167.492974,6731,NA
SRR7497167.492975,11916,NA
SRR7497167.492976,3985,NA
SRR7497167.492977,10132,5833
SRR7497167.492978,1885,NA
SRR7497167.492979,4470,NA
SRR7497167.492980,6196,5833
SRR7497167.492981,9641,NA
SRR7497167.492982,8970,NA
SRR7497167.492983,4284,NA
SRR7497167.492984,3241,NA
SRR7497167.492985,435,NA
SRR7497167.492986,3895,NA
SRR7497167.492987,557,NA
SRR7497167.492988,963,NA
SRR7497167.492989,5783,NA
SRR7497167.492990,3008,NA
SRR7497167.492991,425,NA
SRR7497167.492992,9015,NA
SRR7497167.492993,8483,1773
SRR7497167.492994,3692,NA
SRR7497167.492995,9183,NA
SRR7497167.492996,6241,NA
SRR7497167.492997,2651,NA
SRR7497167.492998,12027,NA
SRR7497167.492999,1228,NA
SRR7497167.493000,3846,NA
SRR7497167.493001,698,NA
SRR7497167.493002,4664,NA
SRR7497167.493003,730,NA
SRR7497167.493004,5413,NA
SRR7497167.493005,3427,NA
SRR7497167.493006,6032,NA
SRR7497167.493007,1386,NA
SRR7497167.493008,4914,NA
SRR7497167.493009,2605,NA
SRR7497167.493010,1993,NA
SRR7497167.493011,4139,NA
SRR7497167.493012,1681,NA
SRR7497167.493013,1036,NA
SRR7497167.493014,3473,NA
SRR7497167.493015,9526,NA
SRR7497167.493016,7342,NA
SRR7497167.493017,7250,NA
SRR7497167.493018,2734,NA
SRR7497167.493019,4523,NA
SRR7497167.493020,2335,NA
SRR7497167.493021,10337,NA
SRR7497167.493022,1387,NA
SRR7497167.493023,8368,NA
SRR7497167.493024,4340,NA
SRR7497167.493025,3686,NA
SRR7497167.493026,2630,NA
SRR7497167.493027,7862,NA
SRR7497167.493028,5769,NA
SRR7497167.493029,2887,NA
SRR7497167.493030,9682,NA
SRR7497167.493031,651,NA
SRR7497167.493032,7298,NA
SRR7497167.493033,850,NA
SRR7497167.493034,1177,NA
SRR7497167.493035,2260,NA
SRR7497167.493036,3053,NA
SRR7497167.493037,3384,NA
SRR7497167.493038,2944,5833
SRR7497167.493039,2929,NA
SRR7497167.493040,2772,NA
SRR7497167.493041,6223,NA
SRR7497167.493042,3829,NA
SRR7497167.493043,2884,NA
SRR7497167.493044,346,NA
SRR7497167.493045,2140,NA
SRR7497167.493046,2884,NA
SRR7497167.493047,5033,NA
SRR7497167.493048,4235,NA
SRR7497167.493049,1411,NA
SRR7497167.493050,6312,NA
SRR7497167.493051,1703,NA
SRR7497167.493052,7260,NA
SRR7497167.493053,7950,NA
SRR7497167.493054,1588,NA
SRR7497167.493055,2282,NA
SRR7497167.493056,335,NA
SRR7497167.493057,9625,5833
SRR7497167.493058,9040,NA
SRR7497167.493059,516,NA
SRR7497167.493060,2832,NA
SRR7497167.493061,6504,NA
SRR7497167.493062,736,NA
SRR7497167.493063,4995,NA
SRR7497167.493064,4310,NA
SRR7497167.493065,672,5501
SRR7497167.493066,7083,NA
SRR7497167.493067,937,NA
SRR7497167.493068,2358,NA
SRR7497167.493069,5503,NA
SRR7497167.493070,2105,NA
SRR7497167.493071,1003,NA
SRR7497167.493072,1802,NA
SRR7497167.493073,5268,NA
SRR7497167.493074,2080,NA
SRR7497167.493075,3415,NA
SRR7497167.493076,9527,NA
SRR7497167.493077,5546,NA
SRR7497167.493078,3333,NA
SRR7497167.493079,5070,NA
SRR7497167.493080,1296,NA
SRR7497167.493081,4561,NA
SRR7497167.493082,1395,NA
SRR7497167.493083,1492,NA
SRR7497167.493084,3799,NA
SRR7497167.493085,7201,NA
SRR7497167.493086,892,NA
SRR7497167.493087,590,NA
SRR7497167.493088,1129,NA
SRR7497167.493089,1147,NA
SRR7497167.493090,380,NA
SRR7497167.493091,2992,NA
SRR7497167.493092,5916,NA
SRR7497167.493093,1289,NA
SRR7497167.493094,2933,NA
SRR7497167.493095,1345,NA
SRR7497167.493096,791,NA
SRR7497167.493097,1740,NA
SRR7497167.493098,2748,5501
SRR7497167.493099,10322,NA
SRR7497167.493100,4910,NA
SRR7497167.493101,3341,NA
SRR7497167.493102,709,NA
SRR7497167.493103,1346,NA
SRR7497167.493104,3640,NA
SRR7497167.493105,6857,NA
SRR7497167.493106,2641,NA
SRR7497167.493107,569,NA
SRR7497167.493108,1955,NA
SRR7497167.493109,1591,NA
SRR7497167.493110,441,NA
SRR7497167.493111,6453,NA
SRR7497167.493112,1359,NA
SRR7497167.493113,1839,NA
SRR7497167.493114,6267,NA
SRR7497167.493115,3186,NA
SRR7497167.493116,4429,NA
SRR7497167.493117,3567,5501
SRR7497167.493118,2178,NA
SRR7497167.493119,870,NA
SRR7497167.493120,897,NA
SRR7497167.493121,3527,NA
SRR7497167.493122,2580,NA
SRR7497167.493123,1809,NA
SRR7497167.493124,7999,NA
SRR7497167.493125,10516,5833
SRR7497167.493126,1003,NA
SRR7497167.493127,588,NA
SRR7497167.493128,1074,NA
SRR7497167.493129,6487,NA
SRR7497167.493130,3227,NA
SRR7497167.493131,1095,NA
SRR7497167.493132,2757,NA
SRR7497167.493133,11479,NA
SRR7497167.493134,1852,NA
SRR7497167.493135,11341,NA
SRR7497167.493136,3429,NA
SRR7497167.493137,1344,NA
SRR7497167.493138,508,NA
SRR7497167.493139,712,NA
SRR7497167.493140,768,NA
SRR7497167.493141,2724,NA
SRR7497167.493142,8440,NA
SRR7497167.493143,1408,NA
SRR7497167.493144,2555,NA
SRR7497167.493145,4740,NA
SRR7497167.493146,4761,NA
SRR7497167.493147,10508,NA
SRR7497167.493148,3487,NA
SRR7497167.493149,511,NA
SRR7497167.493150,9263,NA
SRR7497167.493151,4172,NA
SRR7497167.493152,7560,NA
SRR7497167.493153,3604,NA
SRR7497167.493154,1357,NA
SRR7497167.493155,2086,NA
SRR7497167.493156,9599,NA
SRR7497167.493157,519,NA
SRR7497167.493158,1172,NA
SRR7497167.493159,5401,NA
SRR7497167.493160,2785,NA
SRR7497167.493161,1953,NA
SRR7497167.493162,1421,NA
SRR7497167.493163,2570,NA
SRR7497167.493164,4720,NA
SRR7497167.493165,1811,NA
SRR7497167.493166,5106,NA
SRR7497167.493167,860,NA
SRR7497167.493168,801,NA
SRR7497167.493169,3506,NA
SRR7497167.493170,1023,NA
SRR7497167.493171,11059,NA
SRR7497167.493172,3041,NA
SRR7497167.493173,2149,NA
SRR7497167.493174,461,NA
SRR7497167.493175,5316,NA
SRR7497167.493176,3267,NA
SRR7497167.493177,847,NA
SRR7497167.493178,1335,NA
SRR7497167.493179,2947,NA
SRR7497167.493180,2473,NA
SRR7497167.493181,3418,NA
SRR7497167.493182,3072,NA
SRR7497167.493183,912,NA
SRR7497167.493184,2092,NA
SRR7497167.493185,2701,NA
SRR7497167.493186,3321,NA
SRR7497167.493187,5446,NA
SRR7497167.493188,5567,NA
SRR7497167.493189,1001,NA
SRR7497167.493190,6792,NA
SRR7497167.493191,1498,NA
SRR7497167.493192,921,NA
SRR7497167.493193,687,NA
SRR7497167.493194,3757,NA
SRR7497167.493195,1903,NA
SRR7497167.493196,5693,5833
SRR7497167.493197,3394,NA
SRR7497167.493198,6063,NA
SRR7497167.493199,1368,NA
SRR7497167.493200,1984,NA
SRR7497167.493201,6717,5501
SRR7497167.493202,4839,NA
SRR7497167.493203,8319,NA
SRR7497167.493204,3736,NA
SRR7497167.493205,2681,NA
SRR7497167.493206,615,NA
SRR7497167.493207,8383,NA
SRR7497167.493208,1760,NA
SRR7497167.493209,4211,NA
SRR7497167.493210,4623,NA
SRR7497167.493211,11444,NA
SRR7497167.493212,3005,NA
SRR7497167.493213,502,NA
SRR7497167.493214,1643,NA
SRR7497167.493215,1166,NA
SRR7497167.493216,1571,NA
SRR7497167.493217,1731,NA
SRR7497167.493218,3450,NA
SRR7497167.493219,1283,NA
SRR7497167.493220,1058,NA
SRR7497167.493221,6501,NA
SRR7497167.493222,4834,NA
SRR7497167.493223,4680,NA
SRR7497167.493224,7744,NA
SRR7497167.493225,3030,NA
SRR7497167.493226,603,NA
SRR7497167.493227,5688,NA
SRR7497167.493228,3619,NA
SRR7497167.493229,5152,NA
SRR7497167.493230,2539,NA
SRR7497167.493231,2549,NA
SRR7497167.493232,2019,NA
SRR7497167.493233,12920,NA
SRR7497167.493234,7806,NA
SRR7497167.493235,3336,NA
SRR7497167.493236,1181,NA
SRR7497167.493237,1126,NA
SRR7497167.493238,2299,NA
SRR7497167.493239,3358,NA
SRR7497167.493240,2013,NA
SRR7497167.493241,2365,NA
SRR7497167.493242,11734,NA
SRR7497167.493243,8251,5833
SRR7497167.493244,5428,NA
SRR7497167.493245,3360,NA
SRR7497167.493246,613,NA
SRR7497167.493247,1476,NA
SRR7497167.493248,4797,NA
SRR7497167.493249,3582,NA
SRR7497167.493250,1943,NA
SRR7497167.493251,1730,NA
SRR7497167.493252,2444,NA
SRR7497167.493253,1554,NA
SRR7497167.493254,5033,NA
SRR7497167.493255,1909,NA
SRR7497167.493256,5824,NA
SRR7497167.493257,397,NA
SRR7497167.493258,2472,NA
SRR7497167.493259,1609,NA
SRR7497167.493260,368,NA
SRR7497167.493261,728,NA
SRR7497167.493262,3778,NA
SRR7497167.493263,3045,NA
SRR7497167.493264,2519,NA
SRR7497167.493265,990,NA
SRR7497167.493266,9578,NA
SRR7497167.493267,4624,NA
SRR7497167.493268,3780,NA
SRR7497167.493269,500,NA
SRR7497167.493270,5716,NA
SRR7497167.493271,1871,NA
SRR7497167.493272,5233,NA
SRR7497167.493273,6575,NA
SRR7497167.493274,1465,NA
SRR7497167.493275,7534,5501
SRR7497167.493276,4638,NA
SRR7497167.493277,3432,NA
SRR7497167.493278,4105,NA
SRR7497167.493279,2938,NA
SRR7497167.493280,1502,562
SRR7497167.493281,8990,NA
SRR7497167.493282,3589,NA
SRR7497167.493283,2444,NA
SRR7497167.493284,2860,NA
SRR7497167.493285,1427,NA
SRR7497167.493286,3604,5501
SRR7497167.493287,813,NA
SRR7497167.493288,2082,NA
SRR7497167.493289,9314,NA
SRR7497167.493290,1881,NA
SRR7497167.493291,1861,NA
SRR7497167.493292,2056,NA
SRR7497167.493293,913,NA
SRR7497167.493294,5902,5833
SRR7497167.493295,1142,NA
SRR7497167.493296,2303,NA
SRR7497167.493297,8171,NA
SRR7497167.493298,1287,NA
SRR7497167.493299,2681,NA
SRR7497167.493300,6633,NA
SRR7497167.493301,1319,NA
SRR7497167.493302,1593,NA
SRR7497167.493303,1023,NA
SRR7497167.493304,8582,NA
SRR7497167.493305,8387,NA
SRR7497167.493306,6311,NA
SRR7497167.493307,1577,NA
SRR7497167.493308,7197,NA
SRR7497167.493309,2572,NA
SRR7497167.493310,1416,NA
SRR7497167.493311,3688,NA
SRR7497167.493312,3875,NA
SRR7497167.493313,3676,NA
SRR7497167.493314,4719,NA
SRR7497167.493315,1069,NA
SRR7497167.493316,1968,NA
SRR7497167.493317,2451,NA
SRR7497167.493318,4304,NA
SRR7497167.493319,3289,NA
SRR7497167.493320,1783,NA
SRR7497167.493321,2694,NA
SRR7497167.493322,1805,550
SRR7497167.493323,1659,NA
SRR7497167.493324,2149,NA
SRR7497167.493325,1828,NA
SRR7497167.493326,1839,NA
SRR7497167.493327,710,NA
SRR7497167.493328,9644,NA
SRR7497167.493329,646,NA
SRR7497167.493330,2030,NA
SRR7497167.493331,2356,NA
SRR7497167.493332,5209,NA
SRR7497167.493333,3065,NA
SRR7497167.493334,6644,NA
SRR7497167.493335,5693,NA
SRR7497167.493336,1674,NA
SRR7497167.493337,1938,NA
SRR7497167.493338,8515,NA
SRR7497167.493339,727,NA
SRR7497167.493340,9680,NA
SRR7497167.493341,5096,NA
SRR7497167.493342,625,NA
SRR7497167.493343,8743,NA
SRR7497167.493344,6561,NA
SRR7497167.493345,2725,NA
SRR7497167.493346,5750,NA
SRR7497167.493347,7956,NA
SRR7497167.493348,355,NA
SRR7497167.493349,3673,NA
SRR7497167.493350,2687,NA
SRR7497167.493351,3697,NA
SRR7497167.493352,2626,NA
SRR7497167.493353,5236,NA
SRR7497167.493354,3419,NA
SRR7497167.493355,1336,5833
SRR7497167.493356,2389,NA
SRR7497167.493357,1317,NA
SRR7497167.493358,16848,NA
SRR7497167.493359,1673,NA
SRR7497167.493360,617,NA
SRR7497167.493361,502,NA
SRR7497167.493362,10111,5833
SRR7497167.493363,1346,NA
SRR7497167.493364,12286,5501
SRR7497167.493365,10389,5833
SRR7497167.493366,5664,NA
SRR7497167.493367,3339,NA
SRR7497167.493368,2423,NA
SRR7497167.493369,333,NA
SRR7497167.493370,2103,NA
SRR7497167.493371,15121,NA
SRR7497167.493372,2382,NA
SRR7497167.493373,3864,NA
SRR7497167.493374,12256,NA
SRR7497167.493375,4570,NA
SRR7497167.493376,1142,NA
SRR7497167.493377,1481,NA
SRR7497167.493378,1815,NA
SRR7497167.493379,7389,NA
SRR7497167.493380,3790,NA
SRR7497167.493381,8818,NA
SRR7497167.493382,4704,NA
SRR7497167.493383,3753,NA
SRR7497167.493384,4723,NA
SRR7497167.493385,3624,NA
SRR7497167.493386,3998,NA
SRR7497167.493387,4045,NA
SRR7497167.493388,883,NA
SRR7497167.493389,3315,NA
SRR7497167.493390,12366,NA
SRR7497167.493391,1007,NA
SRR7497167.493392,1233,NA
SRR7497167.493393,7264,NA
SRR7497167.493394,2497,NA
SRR7497167.493395,3037,NA
SRR7497167.493396,634,NA
SRR7497167.493397,3090,NA
SRR7497167.493398,5628,NA
SRR7497167.493399,1531,NA
SRR7497167.493400,7646,NA
SRR7497167.493401,1569,NA
SRR7497167.493402,3183,1280
SRR7497167.493403,8035,NA
SRR7497167.493404,13307,NA
SRR7497167.493405,921,NA
SRR7497167.493406,401,NA
SRR7497167.493407,4835,666
SRR7497167.493408,1875,NA
SRR7497167.493409,2049,NA
SRR7497167.493410,5364,5501
SRR7497167.493411,2027,NA
SRR7497167.493412,3399,NA
SRR7497167.493413,1515,NA
SRR7497167.493414,6407,NA
SRR7497167.493415,1643,NA
SRR7497167.493416,435,NA
SRR7497167.493417,1715,NA
SRR7497167.493418,7462,5833
SRR7497167.493419,6612,5501
SRR7497167.493420,690,NA
SRR7497167.493421,5925,NA
SRR7497167.493422,9312,NA
SRR7497167.493423,1877,NA
SRR7497167.493424,5935,NA
SRR7497167.493425,3197,NA
SRR7497167.493426,8343,NA
SRR7497167.493427,8722,NA
SRR7497167.493428,9021,NA
SRR7497167.493429,4669,NA
SRR7497167.493430,1890,NA
SRR7497167.493431,580,NA
SRR7497167.493432,11120,NA
SRR7497167.493433,591,NA
SRR7497167.493434,8729,NA
SRR7497167.493435,1843,NA
SRR7497167.493436,1140,NA
SRR7497167.493437,3352,NA
SRR7497167.493438,1645,NA
SRR7497167.493439,1346,NA
SRR7497167.493440,5476,NA
SRR7497167.493441,541,NA
SRR7497167.493442,8075,NA
SRR7497167.493443,4112,NA
SRR7497167.493444,7350,NA
SRR7497167.493445,2373,NA
SRR7497167.493446,2779,NA
SRR7497167.493447,764,NA
SRR7497167.493448,7024,NA
SRR7497167.493449,10465,NA
SRR7497167.493450,4336,5833
SRR7497167.493451,703,NA
SRR7497167.493452,2190,NA
SRR7497167.493453,4198,NA
SRR7497167.493454,2794,NA
SRR7497167.493455,5079,NA
SRR7497167.493456,6370,NA
SRR7497167.493457,11558,NA
SRR7497167.493458,5080,NA
SRR7497167.493459,2486,NA
SRR7497167.493460,5178,NA
SRR7497167.493461,4297,NA
SRR7497167.493462,11372,NA
SRR7497167.493463,7662,NA
SRR7497167.493464,7172,NA
SRR7497167.493465,8026,NA
SRR7497167.493466,5563,NA
SRR7497167.493467,9555,5833
SRR7497167.493468,5841,NA
SRR7497167.493469,1484,NA
SRR7497167.493470,6411,NA
SRR7497167.493471,2058,NA
SRR7497167.493472,2712,NA
SRR7497167.493473,853,NA
SRR7497167.493474,1638,NA
SRR7497167.493475,5095,NA
SRR7497167.493476,6853,NA
SRR7497167.493477,4899,NA
SRR7497167.493478,1009,NA
SRR7497167.493479,776,NA
SRR7497167.493480,3668,NA
SRR7497167.493481,1122,NA
SRR7497167.493482,3589,NA
SRR7497167.493483,1359,NA
SRR7497167.493484,2021,NA
SRR7497167.493485,2325,NA
SRR7497167.493486,1311,NA
SRR7497167.493487,2756,NA
SRR7497167.493488,483,NA
SRR7497167.493489,1492,NA
SRR7497167.493490,6800,NA
SRR7497167.493491,6789,NA
SRR7497167.493492,1975,NA
SRR7497167.493493,8249,NA
SRR7497167.493494,904,NA
SRR7497167.493495,1114,NA
SRR7497167.493496,624,NA
SRR7497167.493497,2205,NA
SRR7497167.493498,10493,NA
SRR7497167.493499,7799,NA
SRR7497167.493500,1672,NA
SRR7497167.493501,912,NA
SRR7497167.493502,5345,NA
SRR7497167.493503,3764,NA
SRR7497167.493504,1267,NA
SRR7497167.493505,3911,NA
SRR7497167.493506,3653,NA
SRR7497167.493507,657,NA
SRR7497167.493508,8843,NA
SRR7497167.493509,1986,NA
SRR7497167.493510,6085,NA
SRR7497167.493511,2331,NA
SRR7497167.493512,927,NA
SRR7497167.493513,4150,NA
SRR7497167.493514,583,NA
SRR7497167.493515,3646,NA
SRR7497167.493516,10139,NA
SRR7497167.493517,3551,NA
SRR7497167.493518,2098,NA
SRR7497167.493519,5159,NA
SRR7497167.493520,1152,NA
SRR7497167.493521,902,NA
SRR7497167.493522,2105,NA
SRR7497167.493523,6043,NA
SRR7497167.493524,4344,NA
SRR7497167.493525,4159,NA
SRR7497167.493526,4984,NA
SRR7497167.493527,4393,NA
SRR7497167.493528,428,NA
SRR7497167.493529,1112,NA
SRR7497167.493530,9668,5501
SRR7497167.493531,3573,NA
SRR7497167.493532,9059,NA
SRR7497167.493533,1568,NA
SRR7497167.493534,1359,NA
SRR7497167.493535,9890,NA
SRR7497167.493536,18158,NA
SRR7497167.493537,1343,NA
SRR7497167.493538,554,NA
SRR7497167.493539,300,NA
SRR7497167.493540,624,NA
SRR7497167.493541,8363,NA
SRR7497167.493542,1077,NA
SRR7497167.493543,3085,NA
SRR7497167.493544,13842,NA
SRR7497167.493545,410,NA
SRR7497167.493546,6911,NA
SRR7497167.493547,4113,NA
SRR7497167.493548,1434,NA
SRR7497167.493549,10028,NA
SRR7497167.493550,3650,NA
SRR7497167.493551,2006,NA
SRR7497167.493552,2190,NA
SRR7497167.493553,1515,NA
SRR7497167.493554,7108,NA
SRR7497167.493555,2738,5501
SRR7497167.493556,1902,NA
SRR7497167.493557,1877,NA
SRR7497167.493558,7539,NA
SRR7497167.493559,3359,NA
